"ID","state","zipcode","census_tract_id","census_tract_name"
"18549","KY","41365","21237930200","Census Tract 9302"
"18550","LA","70638","22003950100","Census Tract 9501"
"18551","LA","70380","22099021000","Census Tract 210"
"18552","LA","70661","22019003600","Census Tract 36"
"18553","LA","71070","22069000100","Census Tract 1"
"18554","LA","71001","22027950500","Census Tract 9505"
"18555","LA","71067","22015011106","Census Tract 111.06"
"18556","LA","71119","22017024301","Census Tract 243.01"
"18557","LA","71377","22029000500","Census Tract 5"
"18558","LA","70802","22033005300","Census Tract 53"
"18559","LA","71286","22035000200","Census Tract 2"
"18560","LA","70730","22037951502","Census Tract 9515.02"
"18561","LA","71378","22041950600","Census Tract 9506"
"18562","LA","71295","22041950300","Census Tract 9503"
"18563","LA","71467","22043020100","Census Tract 201"
"18564","LA","71407","22043020401","Census Tract 204.01"
"18565","LA","70544","22045030100","Census Tract 301"
"18566","LA","70592","22055001410","Census Tract 14.10"
"18567","LA","70757","22047952600","Census Tract 9526"
"18568","LA","70740","22047952700","Census Tract 9527"
"18569","LA","70776","22047953200","Census Tract 9532"
"18570","LA","70780","22047953200","Census Tract 9532"
"18571","LA","70065","22051020512","Census Tract 205.12"
"18572","LA","70002","22051020202","Census Tract 202.02"
"18573","LA","70056","22051025103","Census Tract 251.03"
"18574","LA","70067","22051027901","Census Tract 279.01"
"18575","LA","70501","22055001200","Census Tract 12"
"18576","LA","70354","22057021100","Census Tract 211"
"18577","LA","70343","22057021602","Census Tract 216.02"
"18578","LA","70377","22109001100","Census Tract 11"
"18579","LA","70443","22105953800","Census Tract 9538"
"18580","LA","71031","22069000100","Census Tract 1"
"18581","LA","70128","22071001740","Census Tract 17.40"
"18582","LA","70163","22071013400","Census Tract 134"
"18583","LA","71202","22073010604","Census Tract 106.04"
"18584","LA","70037","22075050100","Census Tract 501"
"18585","LA","70091","22075050800","Census Tract 508"
"18586","LA","70050","22075050600","Census Tract 506"
"18587","LA","70752","22077952100","Census Tract 9521"
"18588","LA","70753","22077952000","Census Tract 9520"
"18589","LA","71424","22079010600","Census Tract 106"
"18590","LA","71430","22079013500","Census Tract 135"
"18591","LA","71034","22081960100","Census Tract 9601"
"18592","LA","71269","22083970300","Census Tract 9703"
"18593","LA","71449","22085000400","Census Tract 4"
"18594","LA","70079","22089062500","Census Tract 625"
"18595","LA","70441","22091951100","Census Tract 9511"
"18596","LA","70090","22093040600","Census Tract 406"
"18597","LA","70052","22093040100","Census Tract 401"
"18598","LA","70076","22095070600","Census Tract 706"
"18599","LA","70589","22097960200","Census Tract 9602"
"18600","LA","70570","22097961600","Census Tract 9616"
"18601","LA","70519","22099020600","Census Tract 206"
"18602","LA","70448","22103041211","Census Tract 412.11"
"18603","LA","70452","22103040102","Census Tract 401.02"
"18604","LA","70401","22105954002","Census Tract 9540.02"
"18605","LA","70455","22105953700","Census Tract 9537"
"18606","LA","71366","22107000200","Census Tract 2"
"18607","LA","70352","22109001600","Census Tract 16"
"18608","LA","71277","22111960200","Census Tract 9602"
"18609","LA","70548","22113951100","Census Tract 9511"
"18610","LA","70575","22113950500","Census Tract 9505"
"18611","LA","71021","22119031200","Census Tract 312"
"18612","LA","70712","22125951702","Census Tract 9517.02"
"18613","LA","70546","22053000400","Census Tract 4"
"18614","LA","70655","22003950400","Census Tract 9504"
"18615","LA","70644","22003950100","Census Tract 9501"
"18616","LA","70769","22005030204","Census Tract 302.04"
"18617","LA","71350","22009030500","Census Tract 305"
"18618","LA","71333","22009030700","Census Tract 307"
"18619","LA","70634","22011960200","Census Tract 9602"
"18620","LA","71008","22013970500","Census Tract 9705"
"18621","LA","71024","22119032100","Census Tract 321"
"18622","LA","71064","22015011200","Census Tract 112"
"18623","LA","71018","22119031400","Census Tract 314"
"18624","LA","71104","22017021200","Census Tract 212"
"18625","LA","71029","22017025100","Census Tract 251"
"18626","LA","70607","22023970100","Census Tract 9701"
"18627","LA","71441","22021000300","Census Tract 3"
"18628","LA","70631","22023970201","Census Tract 9702.01"
"18629","LA","70549","22053000400","Census Tract 4"
"18630","LA","71079","22027950100","Census Tract 9501"
"18631","LA","71222","22111960200","Census Tract 9602"
"18632","LA","70722","22037951600","Census Tract 9516"
"18633","LA","70820","22033004014","Census Tract 40.14"
"18634","LA","70809","22033003805","Census Tract 38.05"
"18635","LA","70814","22033003506","Census Tract 35.06"
"18636","LA","70801","22033005100","Census Tract 51"
"18637","LA","70818","22033004401","Census Tract 44.01"
"18638","LA","70817","22033004510","Census Tract 45.10"
"18639","LA","70836","22033003805","Census Tract 38.05"
"18640","LA","70761","22037951300","Census Tract 9513"
"18641","LA","71367","22039950100","Census Tract 9501"
"18642","LA","70524","22039950800","Census Tract 9508"
"18643","LA","70576","22039950100","Census Tract 9501"
"18644","LA","71243","22041950500","Census Tract 9505"
"18645","LA","71417","22043020300","Census Tract 203"
"18646","LA","70518","22055001409","Census Tract 14.09"
"18647","LA","70764","22047952900","Census Tract 9529"
"18648","LA","71227","22061960700","Census Tract 9607"
"18649","LA","70358","22051027902","Census Tract 279.02"
"18650","LA","70121","22051024500","Census Tract 245"
"18651","LA","70062","22051980000","Census Tract 9800"
"18652","LA","70558","22055001402","Census Tract 14.02"
"18653","LA","70355","22057021000","Census Tract 210"
"18654","LA","70359","22109000102","Census Tract 1.02"
"18655","LA","70453","22091951200","Census Tract 9512"
"18656","LA","70462","22063040901","Census Tract 409.01"
"18657","LA","70466","22105953900","Census Tract 9539"
"18658","LA","71411","22069000200","Census Tract 2"
"18659","LA","70125","22071012300","Census Tract 123"
"18660","LA","71201","22073001700","Census Tract 17"
"18661","LA","70041","22075050100","Census Tract 501"
"18662","LA","70732","22077952100","Census Tract 9521"
"18663","LA","71346","22079013300","Census Tract 133"
"18664","LA","71259","22083970600","Census Tract 9706"
"18665","LA","70084","22095070700","Census Tract 707"
"18666","LA","70049","22095071100","Census Tract 711"
"18667","LA","71358","22097960400","Census Tract 9604"
"18668","LA","70577","22097960300","Census Tract 9603"
"18669","LA","70550","22097960700","Census Tract 9607"
"18670","LA","70541","22097961900","Census Tract 9619"
"18671","LA","70342","22101040500","Census Tract 405"
"18672","LA","70431","22103040104","Census Tract 401.04"
"18673","LA","70464","22103040104","Census Tract 401.04"
"18674","LA","70360","22109001500","Census Tract 15"
"18675","LA","70659","22115950900","Census Tract 9509"
"18676","LA","70719","22121020402","Census Tract 204.02"
"18677","LA","71253","22123000100","Census Tract 1"
"18678","LA","70537","22001960300","Census Tract 9603"
"18679","LA","70559","22001961100","Census Tract 9611"
"18680","LA","70556","22001961100","Census Tract 9611"
"18681","LA","70658","22003950100","Census Tract 9501"
"18682","LA","70774","22005030500","Census Tract 305"
"18683","LA","71331","22009030200","Census Tract 302"
"18684","LA","70653","22011960600","Census Tract 9606"
"18685","LA","70652","22011960700","Census Tract 9607"
"18686","LA","70660","22011960700","Census Tract 9607"
"18687","LA","71251","22049970400","Census Tract 9704"
"18688","LA","71006","22015011200","Census Tract 112"
"18689","LA","71044","22017025100","Census Tract 251"
"18690","LA","70611","22019002201","Census Tract 22.01"
"18691","LA","70601","22019000100","Census Tract 1"
"18692","LA","71326","22025000100","Census Tract 1"
"18693","LA","71032","22031950300","Census Tract 9503"
"18694","LA","70739","22033004700","Census Tract 47"
"18695","LA","70714","22033004204","Census Tract 42.04"
"18696","LA","70789","22037951300","Census Tract 9513"
"18697","LA","70554","22039950300","Census Tract 9503"
"18698","LA","70560","22045030400","Census Tract 304"
"18699","LA","70788","22047952900","Census Tract 9529"
"18700","LA","70721","22047953200","Census Tract 9532"
"18701","LA","70006","22051020303","Census Tract 203.03"
"18702","LA","70058","22051027805","Census Tract 278.05"
"18703","LA","70555","22113950100","Census Tract 9501"
"18704","LA","70507","22055001001","Census Tract 10.01"
"18705","LA","70364","22109000600","Census Tract 6"
"18706","LA","71457","22069000600","Census Tract 6"
"18707","LA","70115","22071010700","Census Tract 107"
"18708","LA","71209","22073000401","Census Tract 4.01"
"18709","LA","70040","22075050100","Census Tract 501"
"18710","LA","70783","22077951900","Census Tract 9519"
"18711","LA","70736","22077952100","Census Tract 9521"
"18712","LA","70080","22089063200","Census Tract 632"
"18713","LA","70068","22095070100","Census Tract 701"
"18714","LA","70723","22093040400","Census Tract 404"
"18715","LA","70445","22103040701","Census Tract 407.01"
"18716","LA","70446","22105953700","Census Tract 9537"
"18717","LA","70465","22105953300","Census Tract 9533"
"18718","LA","70442","22105953500","Census Tract 9535"
"18719","LA","70395","22109001700","Census Tract 17"
"18720","LA","71260","22111960100","Census Tract 9601"
"18721","LA","70639","22115950300","Census Tract 9503"
"18722","LA","70767","22121020300","Census Tract 203"
"18723","LA","70516","22001960200","Census Tract 9602"
"18724","LA","70526","22001961000","Census Tract 9610"
"18725","LA","70529","22055001901","Census Tract 19.01"
"18726","LA","70657","22011960700","Census Tract 9607"
"18727","LA","70532","22053000100","Census Tract 1"
"18728","LA","70737","22005030402","Census Tract 304.02"
"18729","LA","70391","22007050300","Census Tract 503"
"18730","LA","71327","22009030700","Census Tract 307"
"18731","LA","71369","22009030900","Census Tract 309"
"18732","LA","71351","22009030100","Census Tract 301"
"18733","LA","71341","22009030500","Census Tract 305"
"18734","LA","71328","22079010100","Census Tract 101"
"18735","LA","70633","22019002400","Census Tract 24"
"18736","LA","71268","22049970200","Census Tract 9702"
"18737","LA","71068","22013970300","Census Tract 9703"
"18738","LA","71082","22017024900","Census Tract 249"
"18739","LA","71047","22017024203","Census Tract 242.03"
"18740","LA","71109","22017022200","Census Tract 222"
"18741","LA","71108","22017023400","Census Tract 234"
"18742","LA","71033","22017024304","Census Tract 243.04"
"18743","LA","71007","22017024203","Census Tract 242.03"
"18744","LA","71046","22031950200","Census Tract 9502"
"18745","LA","70663","22019002700","Census Tract 27"
"18746","LA","70615","22019002000","Census Tract 20"
"18747","LA","71465","22059970100","Census Tract 9701"
"18748","LA","70643","22023970100","Census Tract 9701"
"18749","LA","70632","22023970100","Census Tract 9701"
"18750","LA","71354","22029000500","Census Tract 5"
"18751","LA","70807","22033003000","Census Tract 30"
"18752","LA","70808","22033002602","Census Tract 26.02"
"18753","LA","70770","22033004700","Census Tract 47"
"18754","LA","71237","22123000300","Census Tract 3"
"18755","LA","70591","22053000300","Census Tract 3"
"18756","LA","70508","22055001406","Census Tract 14.06"
"18757","LA","71342","22059970300","Census Tract 9703"
"18758","LA","71234","22111960600","Census Tract 9606"
"18759","LA","71272","22061961000","Census Tract 9610"
"18760","LA","70785","22063040201","Census Tract 402.01"
"18761","LA","70706","22063040301","Census Tract 403.01"
"18762","LA","70449","22063040902","Census Tract 409.02"
"18763","LA","70733","22063040802","Census Tract 408.02"
"18764","LA","71282","22065960200","Census Tract 9602"
"18765","LA","71223","22067950100","Census Tract 9501"
"18766","LA","71280","22111960500","Census Tract 9605"
"18767","LA","71469","22069000800","Census Tract 8"
"18768","LA","71447","22079010600","Census Tract 106"
"18769","LA","71416","22069000900","Census Tract 9"
"18770","LA","70126","22071001720","Census Tract 17.20"
"18771","LA","70112","22071013400","Census Tract 134"
"18772","LA","70139","22071013400","Census Tract 134"
"18773","LA","71292","22073010502","Census Tract 105.02"
"18774","LA","70083","22075050400","Census Tract 504"
"18775","LA","70082","22075050100","Census Tract 501"
"18776","LA","70762","22077952100","Census Tract 9521"
"18777","LA","71303","22079010700","Census Tract 107"
"18778","LA","71301","22079012600","Census Tract 126"
"18779","LA","71485","22079013400","Census Tract 134"
"18780","LA","71429","22085000600","Census Tract 6"
"18781","LA","71403","22115950300","Census Tract 9503"
"18782","LA","71426","22085000600","Census Tract 6"
"18783","LA","70031","22089063000","Census Tract 630"
"18784","LA","70444","22105953200","Census Tract 9532"
"18785","LA","70763","22093040300","Census Tract 403"
"18786","LA","70071","22093040200","Census Tract 402"
"18787","LA","70514","22101041000","Census Tract 410"
"18788","LA","70435","22103040202","Census Tract 402.02"
"18789","LA","70458","22103041104","Census Tract 411.04"
"18790","LA","70402","22105954200","Census Tract 9542"
"18791","LA","71375","22107000200","Census Tract 2"
"18792","LA","71357","22107000200","Census Tract 2"
"18793","LA","70344","22109001202","Census Tract 12.02"
"18794","LA","70353","22109001300","Census Tract 13"
"18795","LA","70510","22113950500","Census Tract 9505"
"18796","LA","71461","22115950500","Census Tract 9505"
"18797","LA","70438","22117950200","Census Tract 9502"
"18798","LA","71072","22119031100","Census Tract 311"
"18799","LA","70775","22125951800","Census Tract 9518"
"18800","LA","71422","22127960100","Census Tract 9601"
"18801","LA","71483","22127960200","Census Tract 9602"
"18802","LA","70543","22001960400","Census Tract 9604"
"18803","LA","70525","22001960100","Census Tract 9601"
"18804","LA","70534","22001961100","Census Tract 9611"
"18805","LA","71463","22003950200","Census Tract 9502"
"18806","LA","70654","22003950100","Census Tract 9501"
"18807","LA","70637","22003950100","Census Tract 9501"
"18808","LA","70778","22005030600","Census Tract 306"
"18809","LA","70301","22057020800","Census Tract 208"
"18810","LA","70339","22007050200","Census Tract 502"
"18811","LA","71323","22009030200","Census Tract 302"
"18812","LA","70662","22011960100","Census Tract 9601"
"18813","LA","71045","22013970400","Census Tract 9704"
"18814","LA","71275","22061960200","Census Tract 9602"
"18815","LA","71111","22015011110","Census Tract 111.10"
"18816","LA","71075","22119031200","Census Tract 312"
"18817","LA","71110","22015010900","Census Tract 109"
"18818","LA","71061","22017024900","Census Tract 249"
"18819","LA","71129","22017024202","Census Tract 242.02"
"18820","LA","70668","22019003600","Census Tract 36"
"18821","LA","70665","22019003400","Census Tract 34"
"18822","LA","70669","22019002700","Census Tract 27"
"18823","LA","70605","22019001801","Census Tract 18.01"
"18824","LA","71435","22021000300","Census Tract 3"
"18825","LA","71401","22025000100","Census Tract 1"
"18826","LA","71256","22111960200","Census Tract 9602"
"18827","LA","71235","22061960100","Census Tract 9601"
"18828","LA","71334","22029000200","Census Tract 2"
"18829","LA","71316","22029000500","Census Tract 5"
"18830","LA","71078","22031950100","Census Tract 9501"
"18831","LA","71049","22031950200","Census Tract 9502"
"18832","LA","71027","22031950100","Census Tract 9501"
"18833","LA","70806","22033001800","Census Tract 18"
"18834","LA","70810","22033004016","Census Tract 40.16"
"18835","LA","70815","22033003702","Census Tract 37.02"
"18836","LA","70805","22033000300","Census Tract 3"
"18837","LA","70777","22037951502","Census Tract 9515.02"
"18838","LA","70803","22033002802","Census Tract 28.02"
"18839","LA","71325","22079013300","Census Tract 133"
"18840","LA","70580","22039950300","Census Tract 9503"
"18841","LA","71454","22043020200","Census Tract 202"
"18842","LA","70528","22045030302","Census Tract 303.02"
"18843","LA","70513","22045030400","Census Tract 304"
"18844","LA","70582","22099020800","Census Tract 208"
"18845","LA","70772","22047952600","Census Tract 9526"
"18846","LA","71238","22049970100","Census Tract 9701"
"18847","LA","70123","22051024001","Census Tract 240.01"
"18848","LA","70503","22055001700","Census Tract 17"
"18849","LA","70357","22057021200","Census Tract 212"
"18850","LA","70374","22057021602","Census Tract 216.02"
"18851","LA","70345","22057021100","Census Tract 211"
"18852","LA","70373","22057021100","Census Tract 211"
"18853","LA","70030","22089063200","Census Tract 632"
"18854","LA","71479","22127960100","Census Tract 9601"
"18855","LA","70726","22063040804","Census Tract 408.04"
"18856","LA","71250","22067950100","Census Tract 9501"
"18857","LA","71450","22069000300","Census Tract 3"
"18858","LA","70117","22071001100","Census Tract 11"
"18859","LA","71225","22073010400","Census Tract 104"
"18860","LA","70755","22077952100","Census Tract 9521"
"18861","LA","70773","22077952100","Census Tract 9521"
"18862","LA","71472","22079010600","Census Tract 106"
"18863","LA","71462","22085000200","Census Tract 2"
"18864","LA","71486","22085000400","Census Tract 4"
"18865","LA","70092","22087030103","Census Tract 301.03"
"18866","LA","70087","22089062100","Census Tract 621"
"18867","LA","70392","22101040800","Census Tract 408"
"18868","LA","70538","22101040900","Census Tract 409"
"18869","LA","70437","22103040201","Census Tract 402.01"
"18870","LA","70460","22103041101","Census Tract 411.01"
"18871","LA","70427","22117950600","Census Tract 9506"
"18872","LA","70451","22105954001","Census Tract 9540.01"
"18873","LA","70397","22109001400","Census Tract 14"
"18874","LA","71241","22111960500","Census Tract 9605"
"18875","LA","71459","22115950703","Census Tract 9507.03"
"18876","LA","71474","22115950100","Census Tract 9501"
"18877","LA","70426","22117950102","Census Tract 9501.02"
"18878","LA","71266","22123000300","Census Tract 3"
"18879","LA","70782","22125951701","Census Tract 9517.01"
"18880","LA","71473","22127960100","Census Tract 9601"
"18881","LA","70583","22055002001","Census Tract 20.01"
"18882","LA","70651","22003950100","Census Tract 9501"
"18883","LA","70341","22007050100","Census Tract 501"
"18884","LA","70393","22007050300","Census Tract 503"
"18885","LA","71016","22013970400","Census Tract 9704"
"18886","LA","71039","22119032100","Census Tract 321"
"18887","LA","71055","22119031600","Census Tract 316"
"18888","LA","71071","22119031400","Census Tract 314"
"18889","LA","71103","22017021800","Census Tract 218"
"18890","LA","70647","22019002000","Census Tract 20"
"18891","LA","70646","22019002000","Census Tract 20"
"18892","LA","71418","22021000100","Census Tract 1"
"18893","LA","70542","22113950200","Census Tract 9502"
"18894","LA","71368","22025000100","Census Tract 1"
"18895","LA","71340","22025000100","Census Tract 1"
"18896","LA","71343","22025000300","Census Tract 3"
"18897","LA","71425","22025000100","Census Tract 1"
"18898","LA","71040","22027950100","Census Tract 9501"
"18899","LA","71003","22027950500","Census Tract 9505"
"18900","LA","71048","22027950100","Census Tract 9501"
"18901","LA","71219","22041950100","Census Tract 9501"
"18902","LA","71232","22065960200","Census Tract 9602"
"18903","LA","70563","22045030200","Census Tract 302"
"18904","LA","70533","22113951002","Census Tract 9510.02"
"18905","LA","71226","22049970100","Census Tract 9701"
"18906","LA","71247","22049970200","Census Tract 9702"
"18907","LA","70053","22051025600","Census Tract 256"
"18908","LA","70036","22051027901","Census Tract 279.01"
"18909","LA","70506","22055001904","Census Tract 19.04"
"18910","LA","70517","22099020302","Census Tract 203.02"
"18911","LA","70394","22057021601","Census Tract 216.01"
"18912","LA","71480","22059970100","Census Tract 9701"
"18913","LA","71245","22061960300","Census Tract 9603"
"18914","LA","70403","22105954300","Census Tract 9543"
"18915","LA","71233","22065960100","Census Tract 9601"
"18916","LA","71220","22067950300","Census Tract 9503"
"18917","LA","71019","22081960300","Census Tract 9603"
"18918","LA","71455","22069000900","Census Tract 9"
"18919","LA","71456","22069000900","Census Tract 9"
"18920","LA","71427","22069000900","Census Tract 9"
"18921","LA","70122","22071003304","Census Tract 33.04"
"18922","LA","70119","22071004500","Census Tract 45"
"18923","LA","70127","22071001723","Census Tract 17.23"
"18924","LA","70116","22071003400","Census Tract 34"
"18925","LA","70038","22075050800","Census Tract 508"
"18926","LA","70760","22077951900","Census Tract 9519"
"18927","LA","70750","22097960400","Census Tract 9604"
"18928","LA","71405","22079013700","Census Tract 137"
"18929","LA","70032","22087030500","Census Tract 305"
"18930","LA","70043","22087030800","Census Tract 308"
"18931","LA","70075","22087030209","Census Tract 302.09"
"18932","LA","70057","22089063200","Census Tract 632"
"18933","LA","70070","22089063200","Census Tract 632"
"18934","LA","70039","22089062800","Census Tract 628"
"18935","LA","70422","22105953500","Census Tract 9535"
"18936","LA","71353","22097960100","Census Tract 9601"
"18937","LA","70512","22097960500","Census Tract 9605"
"18938","LA","70340","22101040100","Census Tract 401"
"18939","LA","70447","22103040305","Census Tract 403.05"
"18940","LA","70420","22103040102","Census Tract 401.02"
"18941","LA","70456","22105953400","Census Tract 9534"
"18942","LA","70356","22109001600","Census Tract 16"
"18943","LA","70535","22001960200","Census Tract 9602"
"18944","LA","70515","22001960300","Census Tract 9603"
"18945","LA","70656","22115950800","Census Tract 9508"
"18946","LA","70346","22005030300","Census Tract 303"
"18947","LA","70372","22007050600","Census Tract 506"
"18948","LA","71362","22009030800","Census Tract 308"
"18949","LA","71339","22009030900","Census Tract 309"
"18950","LA","71028","22013970200","Census Tract 9702"
"18951","LA","71037","22015011106","Census Tract 111.06"
"18952","LA","71105","22017023000","Census Tract 230"
"18953","LA","71060","22017024504","Census Tract 245.04"
"18954","LA","71069","22017025100","Census Tract 251"
"18955","LA","71118","22017024108","Census Tract 241.08"
"18956","LA","71115","22017024000","Census Tract 240"
"18957","LA","70630","22023970100","Census Tract 9701"
"18958","LA","71749","22027950100","Census Tract 9501"
"18959","LA","71052","22031950600","Census Tract 9506"
"18960","LA","70811","22033003201","Census Tract 32.01"
"18961","LA","70812","22033003505","Census Tract 35.05"
"18962","LA","70748","22037951502","Census Tract 9515.02"
"18963","LA","71254","22035000100","Census Tract 1"
"18964","LA","71276","22035000200","Census Tract 2"
"18965","LA","70586","22039950100","Census Tract 9501"
"18966","LA","71336","22041950400","Census Tract 9504"
"18967","LA","71404","22127960200","Census Tract 9602"
"18968","LA","70552","22045030200","Census Tract 302"
"18969","LA","70003","22051021600","Census Tract 216"
"18970","LA","70094","22051027601","Census Tract 276.01"
"18971","LA","70581","22053000300","Census Tract 3"
"18972","LA","70650","22053000200","Census Tract 2"
"18973","LA","70520","22055002104","Census Tract 21.04"
"18974","LA","71371","22059970300","Census Tract 9703"
"18975","LA","70744","22063040202","Census Tract 402.02"
"18976","LA","70711","22063040100","Census Tract 401"
"18977","LA","70754","22063040201","Census Tract 402.01"
"18978","LA","71468","22069000800","Census Tract 8"
"18979","LA","71065","22085000100","Census Tract 1"
"18980","LA","71414","22069000100","Census Tract 1"
"18981","LA","70114","22071000602","Census Tract 6.02"
"18982","LA","70130","22071007700","Census Tract 77"
"18983","LA","70118","22071012700","Census Tract 127"
"18984","LA","70124","22071005602","Census Tract 56.02"
"18985","LA","71203","22073010202","Census Tract 102.02"
"18986","LA","70759","22077951900","Census Tract 9519"
"18987","LA","70749","22077952200","Census Tract 9522"
"18988","LA","70756","22077952400","Census Tract 9524"
"18989","LA","70747","22077952000","Census Tract 9520"
"18990","LA","71438","22079013600","Census Tract 136"
"18991","LA","71466","22079010600","Census Tract 106"
"18992","LA","71439","22115950200","Census Tract 9502"
"18993","LA","70085","22087030105","Census Tract 301.05"
"18994","LA","70086","22093040500","Census Tract 405"
"18995","LA","70743","22093040400","Census Tract 404"
"18996","LA","71345","22097960300","Census Tract 9603"
"18997","LA","70523","22101041000","Census Tract 410"
"18998","LA","70471","22103041207","Census Tract 412.07"
"18999","LA","70454","22105954800","Census Tract 9548"
"19000","LA","70363","22109001300","Census Tract 13"
"19001","LA","71073","22119032100","Census Tract 321"
"19002","LA","71263","22123000100","Census Tract 1"
"19003","LA","70531","22001960400","Census Tract 9604"
"19004","LA","70578","22001960600","Census Tract 9606"
"19005","LA","70648","22003950500","Census Tract 9505"
"19006","LA","70734","22005030300","Census Tract 303"
"19007","LA","70725","22005030300","Census Tract 303"
"19008","LA","70390","22007050400","Census Tract 504"
"19009","LA","71322","22009030600","Census Tract 306"
"19010","LA","71355","22009030100","Census Tract 301"
"19011","LA","71356","22097960100","Census Tract 9601"
"19012","LA","71360","22079013200","Census Tract 132"
"19013","LA","71051","22015011002","Census Tract 110.02"
"19014","LA","71023","22119031500","Census Tract 315"
"19015","LA","71112","22015011001","Census Tract 110.01"
"19016","LA","71107","22017025405","Census Tract 254.05"
"19017","LA","71106","22017024000","Census Tract 240"
"19018","LA","71101","22017025300","Census Tract 253"
"19019","LA","71043","22017025100","Census Tract 251"
"19020","LA","71004","22017024800","Census Tract 248"
"19021","LA","70645","22023970201","Census Tract 9702.01"
"19022","LA","71038","22027950200","Census Tract 9502"
"19023","LA","71373","22029000500","Census Tract 5"
"19024","LA","71063","22031950700","Census Tract 9507"
"19025","LA","71030","22031950100","Census Tract 9501"
"19026","LA","71419","22085000100","Census Tract 1"
"19027","LA","70816","22033004505","Census Tract 45.05"
"19028","LA","70819","22033004503","Census Tract 45.03"
"19029","LA","70791","22033004602","Census Tract 46.02"
"19030","LA","70585","22039950100","Census Tract 9501"
"19031","LA","71423","22043020401","Census Tract 204.01"
"19032","LA","71432","22043020100","Census Tract 201"
"19033","LA","71270","22061960800","Census Tract 9608"
"19034","LA","70005","22051022302","Census Tract 223.02"
"19035","LA","70001","22051022002","Census Tract 220.02"
"19036","LA","70072","22051027809","Census Tract 278.09"
"19037","LA","70640","22053000100","Census Tract 1"
"19038","LA","70375","22057021000","Census Tract 210"
"19039","LA","71264","22067950600","Census Tract 9506"
"19040","LA","71261","22067950100","Census Tract 9501"
"19041","LA","71229","22067950700","Census Tract 9507"
"19042","LA","71452","22069000900","Census Tract 9"
"19043","LA","70129","22071001734","Census Tract 17.34"
"19044","LA","70131","22071000612","Census Tract 6.12"
"19045","LA","70113","22071014000","Census Tract 140"
"19046","LA","71291","22073005204","Census Tract 52.04"
"19047","LA","70729","22121020300","Census Tract 203"
"19048","LA","70715","22077952000","Census Tract 9520"
"19049","LA","71409","22079010700","Census Tract 107"
"19050","LA","71433","22079013500","Census Tract 135"
"19051","LA","71302","22079013300","Census Tract 133"
"19052","LA","71279","22083970400","Census Tract 9704"
"19053","LA","71406","22085000400","Census Tract 4"
"19054","LA","70047","22089062301","Census Tract 623.01"
"19055","LA","70051","22095070600","Census Tract 706"
"19056","LA","70584","22097961800","Census Tract 9618"
"19057","LA","70433","22103040400","Census Tract 404"
"19058","LA","70461","22103040803","Census Tract 408.03"
"19059","LA","70463","22103040104","Census Tract 401.04"
"19060","LA","70436","22105953400","Census Tract 9534"
"19061","LA","71446","22115950100","Census Tract 9501"
"19062","LA","70450","22117950400","Census Tract 9504"
"19063","LA","70710","22121020401","Census Tract 204.01"
"19064","LA","70787","22125951701","Census Tract 9517.01"
"19065","LA","71410","22127960200","Census Tract 9602"
"19066","ME","04240","23001020700","Census Tract 207"
"19067","ME","04250","23001030100","Census Tract 301"
"19068","ME","04282","23001042000","Census Tract 420"
"19069","ME","04736","23003951200","Census Tract 9512"
"19070","ME","04760","23003952300","Census Tract 9523"
"19071","ME","04764","23003950700","Census Tract 9507"
"19072","ME","04785","23003950100","Census Tract 9501"
"19073","ME","04786","23003951000","Census Tract 9510"
"19074","ME","04772","23003950400","Census Tract 9504"
"19075","ME","04741","23003950700","Census Tract 9507"
"19076","ME","04057","23005016000","Census Tract 160"
"19077","ME","04015","23005013000","Census Tract 130"
"19078","ME","04101","23005000600","Census Tract 6"
"19079","ME","04074","23005017301","Census Tract 173.01"
"19080","ME","04019","23005002400","Census Tract 24"
"19081","ME","04055","23005014000","Census Tract 140"
"19082","ME","04050","23005002400","Census Tract 24"
"19083","ME","04294","23007971300","Census Tract 9713"
"19084","ME","04239","23007971400","Census Tract 9714"
"19085","ME","04234","23007971300","Census Tract 9713"
"19086","ME","04613","23009965800","Census Tract 9658"
"19087","ME","04472","23009965400","Census Tract 9654"
"19088","ME","04629","23009966300","Census Tract 9663"
"19089","ME","04616","23009966500","Census Tract 9665"
"19090","ME","04664","23009965700","Census Tract 9657"
"19091","ME","04635","23009966200","Census Tract 9662"
"19092","ME","04673","23009966500","Census Tract 9665"
"19093","ME","04644","23009965900","Census Tract 9659"
"19094","ME","04330","23011010100","Census Tract 101"
"19095","ME","04352","23011015500","Census Tract 155"
"19096","ME","04344","23011010802","Census Tract 108.02"
"19097","ME","04858","23013970800","Census Tract 9708"
"19098","ME","04853","23013971100","Census Tract 9711"
"19099","ME","04551","23015975600","Census Tract 9756"
"19100","ME","04281","23017966200","Census Tract 9662"
"19101","ME","04221","23017965700","Census Tract 9657"
"19102","ME","04051","23017966600","Census Tract 9666"
"19103","ME","04286","23017965900","Census Tract 9659"
"19104","ME","04401","23019000900","Census Tract 9"
"19105","ME","04469","23019006300","Census Tract 63"
"19106","ME","04475","23019022500","Census Tract 225"
"19107","ME","04448","23019028500","Census Tract 285"
"19108","ME","04450","23019031300","Census Tract 313"
"19109","ME","04939","23019015500","Census Tract 155"
"19110","ME","04442","23021960301","Census Tract 9603.01"
"19111","ME","04086","23023970301","Census Tract 9703.01"
